Date/Time,avg,max,min
2013-09-22 00:00:00,12.92,20.53,5.53
2013-09-21 00:00:00,13.73,21.84,6.09
2013-09-20 00:00:00,12.73,20.59,6.96
2013-09-19 00:00:00,12.5,16.56,7.8
2013-09-18 00:00:00,12.54,19.77,4.97
2013-09-17 00:00:00,15.81,24.29,8.63
2013-09-16 00:00:00,19.66,27.07,12.82
2013-09-15 00:00:00,16.83,25.29,9.54
2013-09-14 00:00:00,14.63,20.96,9.59
2013-09-13 00:00:00,15.5,21.59,10.45
2013-09-12 00:00:00,15.83,18.38,11.8
2013-09-11 00:00:00,18.79,25.37,13.5
2013-09-10 00:00:00,18.54,26.43,12.39
2013-09-09 00:00:00,17.47,24.47,10.59
2013-09-08 00:00:00,15.6,27.03,3.97
2013-09-07 00:00:00,15.38,26.26,4.3
2013-09-06 00:00:00,16.73,26.52,5.87
2013-09-05 00:00:00,16.18,25.86,6.12
2013-09-04 00:00:00,17.17,24.8,9.35
2013-09-03 00:00:00,16.88,22.47,8.43
2013-09-02 00:00:00,18.73,24.01,10.23
2013-09-01 00:00:00,18.63,27.32,10.51
2013-08-31 00:00:00,18,26.8,9.37
2013-08-30 00:00:00,17.59,25.06,11.31
2013-08-29 00:00:00,18.16,22.65,15.92
2013-08-28 00:00:00,20.24,26.65,16.42
2013-08-27 00:00:00,19.61,23.78,14.57
2013-08-26 00:00:00,21.27,26.73,16.01
2013-08-25 00:00:00,21.12,29.99,13.85
2013-08-24 00:00:00,21.99,30.1,14.53
2013-08-23 00:00:00,22.91,31.17,13.73
2013-08-22 00:00:00,21.97,28.76,15.31
2013-08-21 00:00:00,21.69,27.32,17.19
2013-08-20 00:00:00,25.12,32.62,16.68
2013-08-19 00:00:00,26.07,34.79,16.28
2013-08-18 00:00:00,24.1,33.31,15.21
2013-08-17 00:00:00,23.04,30.99,15.26
2013-08-16 00:00:00,20.05,28.02,9.73
2013-08-15 00:00:00,19.6,27.18,12.92
2013-08-14 00:00:00,22.22,28.62,15.93
2013-08-13 00:00:00,25.69,34.65,16.09
2013-08-12 00:00:00,22.75,31.34,14.22
2013-08-11 00:00:00,21.77,28.54,15.86
2013-08-10 00:00:00,25.82,32.49,18.7
2013-08-09 00:00:00,27.82,36.79,18.07
2013-08-08 00:00:00,28.1,37.01,18.66
2013-08-07 00:00:00,26.46,35.77,16.16
2013-08-06 00:00:00,25.46,34.8,14.96
2013-08-05 00:00:00,23.59,33.19,12.16
2013-08-04 00:00:00,26.07,35.62,15.91
2013-08-03 00:00:00,24.97,34.05,14.51
2013-08-02 00:00:00,23.45,32.07,14.7
2013-08-01 00:00:00,22.25,30.85,12.95
2013-07-31 00:00:00,21.6,28.45,15.16
2013-07-30 00:00:00,22.39,27.37,16.81
2013-07-29 00:00:00,27.76,38.35,18.31
2013-07-28 00:00:00,25.49,34.66,15.54
2013-07-27 00:00:00,24.58,32.57,14.9
2013-07-26 00:00:00,23.15,31.43,14.09
2013-07-25 00:00:00,23.78,32.5,14.8
2013-07-24 00:00:00,23.36,32.42,13.64
2013-07-23 00:00:00,21.54,30.5,10.85
2013-07-22 00:00:00,18.99,27.45,9.4
2013-07-21 00:00:00,19.76,26.75,11.82
2013-07-20 00:00:00,22.66,31.1,14.52
2013-07-19 00:00:00,22.42,30.46,12.41
2013-07-18 00:00:00,21.13,29.12,11.13
2013-07-17 00:00:00,20.03,28.14,10.81
2013-07-16 00:00:00,18.35,24.18,12.42
2013-07-15 00:00:00,19.54,26.32,12.27
2013-07-14 00:00:00,19.31,26.48,10.64
2013-07-13 00:00:00,18.82,26.07,9.7
2013-07-12 00:00:00,18.18,24.09,12.43
2013-07-11 00:00:00,21.4,28.84,15.05
2013-07-10 00:00:00,21.97,29.12,14.9
2013-07-09 00:00:00,21.96,29.22,16.19
2013-07-08 00:00:00,22.37,29.16,15.55
2013-07-07 00:00:00,20.95,29.63,13.95
2013-07-06 00:00:00,22.33,29.55,15.78
2013-07-05 00:00:00,21.7,29.92,11.94
2013-07-04 00:00:00,21.27,29.56,11.21
2013-07-03 00:00:00,19.59,27.97,9.84
2013-07-02 00:00:00,17.87,25.28,8.58
2013-07-01 00:00:00,17.09,22.99,11.13
2013-06-30 00:00:00,18.66,25.52,12.31
2013-06-29 00:00:00,17.28,24.65,8.59
2013-06-28 00:00:00,17.57,25.24,10.18
2013-06-27 00:00:00,15.28,21.28,7.91
2013-06-26 00:00:00,16.01,20.75,11.22
2013-06-25 00:00:00,15.76,20.02,12.51
2013-06-24 00:00:00,23.12,31.94,14.74
2013-06-23 00:00:00,25.3,31.48,19.91
2013-06-22 00:00:00,28.24,35.81,20.66
2013-06-21 00:00:00,28.4,36.12,22.38
2013-06-20 00:00:00,26.61,33.26,18.42
2013-06-19 00:00:00,27.02,36.64,17.08
2013-06-18 00:00:00,25.73,35.72,15.93
2013-06-17 00:00:00,25.11,33.55,15.82
2013-06-16 00:00:00,23.79,31.84,14.6
2013-06-15 00:00:00,22.38,30.29,13.98
2013-06-14 00:00:00,21.57,28.59,14.38
2013-06-13 00:00:00,19.65,27.42,14.31
2013-06-12 00:00:00,16.73,20.34,13.85
2013-06-11 00:00:00,19.5,27.3,11.9
2013-06-10 00:00:00,22.21,29.81,15.01
2013-06-09 00:00:00,21.56,29.43,14.09
2013-06-08 00:00:00,19.33,26.8,12.79
2013-06-07 00:00:00,17.61,23.63,14.16
2013-06-06 00:00:00,16.81,24.4,10.57
2013-06-05 00:00:00,14.9,17.55,12.73
2013-06-04 00:00:00,12.59,14.13,9.64
2013-06-03 00:00:00,14.47,18.38,10.94
2013-06-02 00:00:00,16.09,21.95,9.95
2013-06-01 00:00:00,15.1,21.05,10.8
2013-05-31 00:00:00,14.57,23.2,7.75
2013-05-30 00:00:00,15.55,22.02,9.41
2013-05-29 00:00:00,20.6,27.08,13.91
2013-05-28 00:00:00,16.69,24.18,7.48
2013-05-27 00:00:00,13.52,20.04,6.13
2013-05-26 00:00:00,12.81,18.53,9.73
2013-05-25 00:00:00,14.98,21.64,10.22
2013-05-24 00:00:00,13.53,20.15,1.89
2013-05-23 00:00:00,12.99,14.9,11.56
2013-05-22 00:00:00,16.13,23.52,12.83
2013-05-21 00:00:00,20,27.69,11.08
2013-05-20 00:00:00,20.08,26.56,13.87
2013-05-19 00:00:00,22.72,33.01,10.29
2013-05-18 00:00:00,19.1,28.15,10.07
2013-05-17 00:00:00,20.72,28.39,13.19
2013-05-16 00:00:00,19.89,28.66,7.71
2013-05-15 00:00:00,15.72,24.11,7.38
2013-05-14 00:00:00,14.48,20.75,5.25
2013-05-13 00:00:00,12.95,14.43,12.19
2013-05-12 00:00:00,15.78,19.23,11.85
2013-05-11 00:00:00,19.92,29.47,10.45
2013-05-10 00:00:00,19.51,28.62,11.55
2013-05-09 00:00:00,18.43,24.28,11.49
2013-05-08 00:00:00,19.35,24.98,14.44
2013-05-07 00:00:00,18.52,24.07,15.97
2013-05-06 00:00:00,21.3,27.21,14.61
2013-05-05 00:00:00,21.33,28.46,11.23
2013-05-04 00:00:00,20.05,29.32,11.78
2013-05-03 00:00:00,23.29,30.94,14.63
2013-05-02 00:00:00,23.67,31.57,15.78
2013-05-01 00:00:00,24.2,33.35,16.12
2013-04-30 00:00:00,24.35,33.71,15.22
2013-04-29 00:00:00,21.19,30.97,10.45
2013-04-28 00:00:00,21.36,28.96,11.32
2013-04-27 00:00:00,22.71,31.34,12.84
2013-04-26 00:00:00,21.07,30.8,9.36
2013-04-25 00:00:00,18.86,29.32,8.5
2013-04-24 00:00:00,16.88,26.35,6.48
2013-04-23 00:00:00,17.18,24.56,9.68
2013-04-22 00:00:00,16.95,24.44,11.55
2013-04-21 00:00:00,15.98,25.36,6.42
2013-04-20 00:00:00,15.47,23.34,6.19
2013-04-19 00:00:00,14.94,22.92,6.92
2013-04-18 00:00:00,14.55,23.36,3.31
2013-04-17 00:00:00,12.73,21.47,2.14
2013-04-16 00:00:00,11.54,19.73,1.48
2013-04-15 00:00:00,10.83,17.94,3.16
2013-04-14 00:00:00,11.42,19.29,3.25
2013-04-13 00:00:00,12.79,18.26,6.13
2013-04-12 00:00:00,14.54,22.39,7.56
2013-04-11 00:00:00,11.85,18.78,4.52
2013-04-10 00:00:00,10.17,17.5,5.73
2013-04-09 00:00:00,9.37,16.22,4.75
2013-04-08 00:00:00,5.39,9.52,2.48
2013-04-07 00:00:00,6.1,8.26,2.64
2013-04-06 00:00:00,8.59,10.37,6.92
2013-04-05 00:00:00,8.42,15.3,1.23
2013-04-04 00:00:00,4.75,8.7,2.85
2013-04-03 00:00:00,4.95,6.34,3.51
2013-04-02 00:00:00,7.6,12.81,2.5
2013-04-01 00:00:00,4.04,6.54,1.66
2013-03-31 00:00:00,11.02,18.15,4.62
2013-03-30 00:00:00,8.93,16.08,4.01
2013-03-29 00:00:00,3.98,8.74,0.83
2013-03-28 00:00:00,2.53,8.4,-0.53
2013-03-27 00:00:00,-0.5,-0.16,-1
2013-03-26 00:00:00,-0.06,0.69,-0.69
2013-03-25 00:00:00,0.35,2.82,-2.98
2013-03-24 00:00:00,0.29,3.63,-2.83
2013-03-23 00:00:00,2.26,6.35,-1.8
2013-03-22 00:00:00,2,4.45,0.06
2013-03-21 00:00:00,7.72,10.49,4.17
2013-03-20 00:00:00,8.82,17.16,-1.05
2013-03-19 00:00:00,7.71,16.08,3.68
2013-03-18 00:00:00,2.96,5.75,-0.17
2013-03-17 00:00:00,-1,4.36,-7.91
2013-03-16 00:00:00,-1.29,1.77,-4.08
2013-03-15 00:00:00,-1.87,-1.14,-3.15
2013-03-14 00:00:00,6.07,9.89,-1.32
2013-03-13 00:00:00,9.06,14.78,4.64
2013-03-12 00:00:00,10.29,15.36,6.7
2013-03-11 00:00:00,9.03,12.19,5.28
2013-03-10 00:00:00,12.13,17.29,8.04
2013-03-09 00:00:00,13.35,19.41,7.78
2013-03-08 00:00:00,13.07,20.66,7.58
2013-03-07 00:00:00,9.78,12.75,8
2013-03-06 00:00:00,8.77,16.19,3.82
2013-03-05 00:00:00,3.35,12.77,-6.52
2013-03-04 00:00:00,1.86,9.93,-3.82
2013-03-03 00:00:00,2.14,9.5,-4.15
2013-03-02 00:00:00,4.04,8.32,-1
2013-03-01 00:00:00,3.26,9.28,-1.5
2013-02-28 00:00:00,4.45,8.98,0.1
2013-02-27 00:00:00,4.57,5.89,3.46
2013-02-26 00:00:00,6.62,7.56,4.94
2013-02-25 00:00:00,7.66,12.32,5
2013-02-24 00:00:00,6.3,8.67,4.77
2013-02-23 00:00:00,4.6,8.94,0.52
2013-02-22 00:00:00,0.42,1.97,-0.17
2013-02-21 00:00:00,1.43,3.31,0.41
2013-02-20 00:00:00,3.8,7.39,0.98
2013-02-19 00:00:00,2.74,5.7,0.3
2013-02-18 00:00:00,3.53,6.92,-0.21
2013-02-17 00:00:00,4.12,7.53,0.51
2013-02-16 00:00:00,4.96,6.98,3.74
2013-02-15 00:00:00,3.77,5.96,2.62
2013-02-14 00:00:00,4.97,7.37,2.88
2013-02-13 00:00:00,4.78,6.34,3.16
2013-02-12 00:00:00,1.7,3.8,-5.21
2013-02-11 00:00:00,-3.78,-0.2,-9.45
2013-02-10 00:00:00,-2.32,0,-8.56
2013-02-09 00:00:00,0.3,3.65,-1.93
2013-02-08 00:00:00,1.08,4.26,-0.59
2013-02-07 00:00:00,3.73,6.97,0.73
2013-02-06 00:00:00,6.26,10.43,3.17
2013-02-05 00:00:00,3.64,9.85,-1.28
2013-02-04 00:00:00,1.69,6.37,-1.37
2013-02-03 00:00:00,2.91,6.95,0.24
2013-02-02 00:00:00,6.59,10.41,3.59
2013-02-01 00:00:00,3.92,9.54,0.54
2013-01-31 00:00:00,5.71,11.53,0.74
2013-01-30 00:00:00,3.17,7.21,0.36
2013-01-29 00:00:00,0.92,4.31,-0.22
2013-01-28 00:00:00,-0.64,1.85,-2.61
2013-01-27 00:00:00,-2.83,-0.71,-5.97
2013-01-26 00:00:00,-1.82,-1.1,-2.89
2013-01-25 00:00:00,0.8,4.4,-1.13
2013-01-24 00:00:00,3.6,7.35,0.46
2013-01-23 00:00:00,2.55,5.14,0.58
2013-01-22 00:00:00,5.42,8.62,1.9
2013-01-21 00:00:00,7.82,11.57,5.46
2013-01-20 00:00:00,1.71,5.73,-3.18
2013-01-19 00:00:00,-2.21,-0.34,-5.01
2013-01-18 00:00:00,3.01,5.15,-0.97
2013-01-17 00:00:00,4.83,7.28,3.3
2013-01-16 00:00:00,5.57,9.36,3.35
2013-01-15 00:00:00,4.41,7.78,1.8
2013-01-14 00:00:00,2.39,4.31,1.08
2013-01-13 00:00:00,0,3.59,-3.25
2013-01-12 00:00:00,-0.62,2.25,-3.38
2013-01-11 00:00:00,2.53,6.4,0.88
2013-01-10 00:00:00,-0.11,1.23,-2.48
2013-01-09 00:00:00,-4.23,-1.71,-9.93
2013-01-08 00:00:00,-6.87,-2.38,-11.47
2013-01-07 00:00:00,-1.22,0.5,-5.21
2013-01-06 00:00:00,1.48,3.34,0.15
2013-01-05 00:00:00,5.85,8.9,2.49
2013-01-04 00:00:00,5.52,10.79,0.01
2013-01-03 00:00:00,2.46,7.4,-0.21
2013-01-02 00:00:00,0.21,8.29,-6.71
2013-01-01 00:00:00,-1.02,5.39,-4.21
2012-12-31 00:00:00,-2.63,-1.36,-4.76
2012-12-30 00:00:00,0.37,4.94,-4.02
2012-12-29 00:00:00,0.95,4.42,-0.43
2012-12-28 00:00:00,4.53,7.66,2.24
2012-12-27 00:00:00,5.95,10.78,2.94
2012-12-26 00:00:00,4.32,7.28,1.66
2012-12-25 00:00:00,4.53,11.12,-0.01
2012-12-24 00:00:00,2.85,7.09,1.04
2012-12-23 00:00:00,-0.41,1.79,-3.14
2012-12-22 00:00:00,-1.18,-0.73,-2.17
2012-12-21 00:00:00,-1.19,1.88,-5.06
2012-12-20 00:00:00,0.55,1.31,-1.21
2012-12-19 00:00:00,1.52,3.78,-0.4
2012-12-18 00:00:00,2.17,4.13,0.96
2012-12-17 00:00:00,1.93,3.17,0.95
2012-12-16 00:00:00,1.2,2.12,0.39
2012-12-15 00:00:00,-0.49,1.64,-3.33
2012-12-14 00:00:00,-3.55,-0.6,-8.16
2012-12-13 00:00:00,-10.15,-4.86,-18.14
2012-12-12 00:00:00,-3.88,-2.02,-6.24
2012-12-11 00:00:00,-6.44,-3.79,-11.77
2012-12-10 00:00:00,,,
2012-12-09 00:00:00,-4.02,0.17,-13.43
2012-12-08 00:00:00,-0.26,1.17,-2.22
2012-12-07 00:00:00,-0.52,1.79,-2.39
2012-12-06 00:00:00,0.9,2.75,-0.84
2012-12-05 00:00:00,1.84,2.95,-0.92
2012-12-04 00:00:00,1.16,6.63,-5.49
2012-12-03 00:00:00,1.98,5.98,-0.67
2012-12-02 00:00:00,4.93,8.83,1.51
2012-12-01 00:00:00,4.49,6.1,2.39
2012-11-30 00:00:00,8.45,13.69,5.45
2012-11-29 00:00:00,11.2,16.01,7.59
2012-11-28 00:00:00,9.28,13.63,6.18
2012-11-27 00:00:00,8.91,17.01,4.87
2012-11-26 00:00:00,7.72,16.01,0.34
2012-11-25 00:00:00,3.96,12.16,-1.41
2012-11-24 00:00:00,7.92,10.06,5.18
2012-11-23 00:00:00,8.11,11.88,6.78
2012-11-22 00:00:00,7.37,11.44,4.05
2012-11-21 00:00:00,8.44,11.45,5.19
2012-11-20 00:00:00,8.94,14.36,4.04
2012-11-19 00:00:00,6.84,13.37,3.25
2012-11-18 00:00:00,7.19,14.14,3.46
2012-11-17 00:00:00,6.14,13.75,-0.2
2012-11-16 00:00:00,7.19,12.56,2.96
2012-11-15 00:00:00,7.09,10.58,5.83
2012-11-14 00:00:00,5.73,8.58,0.58
2012-11-13 00:00:00,8.18,10.54,4.16
2012-11-12 00:00:00,11.22,16.49,7.7
2012-11-11 00:00:00,10.13,14.85,7.7
2012-11-10 00:00:00,6.65,13.61,0.38
2012-11-09 00:00:00,7.2,13.72,3.36
2012-11-08 00:00:00,8.4,13.97,5.14
2012-11-07 00:00:00,7.81,12,3.38
2012-11-06 00:00:00,9.36,13.83,3.74
2012-11-05 00:00:00,14.9,19.86,8.64
2012-11-04 00:00:00,13.99,21.18,8.26
2012-11-03 00:00:00,12.51,18.81,9.3
2012-11-02 00:00:00,14.24,21.82,10.12
2012-11-01 00:00:00,9.91,13.01,7.53
2012-10-31 00:00:00,4.72,12.71,-1.13
2012-10-30 00:00:00,3.28,8.41,-0.91
2012-10-29 00:00:00,4.46,5.84,3.43
2012-10-28 00:00:00,7.93,16.16,3.92
2012-10-27 00:00:00,12.74,16.76,9.03
2012-10-26 00:00:00,8.95,15.59,4.84
2012-10-25 00:00:00,10.2,13.03,8.22
2012-10-24 00:00:00,9.09,10.59,6.39
2012-10-23 00:00:00,10.46,20.53,3.77
2012-10-22 00:00:00,11.72,22.77,4.06
2012-10-21 00:00:00,15.38,21.75,8.73
2012-10-20 00:00:00,15.76,26.32,7.3
2012-10-19 00:00:00,15.68,26.34,9.39
2012-10-18 00:00:00,13.13,23.72,5.43
2012-10-17 00:00:00,13.13,21.54,7.72
2012-10-16 00:00:00,16.14,23.42,11.35
2012-10-15 00:00:00,15.65,23.03,10.72
2012-10-14 00:00:00,14.57,20.17,10.74
2012-10-13 00:00:00,12.95,14.66,11.89
2012-10-12 00:00:00,12.94,21.97,5.86
2012-10-11 00:00:00,11.05,17.32,5.88
2012-10-10 00:00:00,12.32,20.69,3.49
2012-10-09 00:00:00,9.26,20.74,0.24
2012-10-08 00:00:00,11.26,18.11,3.4
2012-10-07 00:00:00,15.89,24.6,7.74
2012-10-06 00:00:00,16.02,29.47,6.59
2012-10-05 00:00:00,15.04,25.31,8.53
2012-10-04 00:00:00,14.8,26.22,7.36
2012-10-03 00:00:00,16.72,23.94,10.12
2012-10-02 00:00:00,21.38,28.88,16.78
2012-10-01 00:00:00,22.51,31.96,13.65
2012-09-30 00:00:00,23.76,32.16,16.45
2012-09-29 00:00:00,20.89,31.56,11.48
2012-09-28 00:00:00,20.7,26.38,14.78
2012-09-27 00:00:00,23.06,33.43,14.74
2012-09-26 00:00:00,20.12,30.16,12.4
2012-09-25 00:00:00,20.5,27.01,14.73
2012-09-24 00:00:00,20.93,30.04,13.45
2012-09-23 00:00:00,16.19,25.58,7.45
2012-09-22 00:00:00,12.37,23.65,2.47
2012-09-21 00:00:00,11.88,17.88,5.84
2012-09-20 00:00:00,12.68,19.97,10.12
2012-09-19 00:00:00,21.72,28.29,15.68
2012-09-18 00:00:00,20.63,27.42,13.66
2012-09-17 00:00:00,19.03,24.83,15.27
2012-09-16 00:00:00,14.56,21.11,7.46
2012-09-15 00:00:00,14.77,16.87,12.6
2012-09-14 00:00:00,14.38,18.11,12.81
2012-09-13 00:00:00,20.74,27.54,14.02
2012-09-12 00:00:00,20.79,28.01,12.84
2012-09-11 00:00:00,22.3,28.49,15.54
2012-09-10 00:00:00,20.77,29.7,10.38
2012-09-09 00:00:00,20.25,29.72,10.96
2012-09-08 00:00:00,17.98,28.42,6.56
2012-09-07 00:00:00,18.21,24.79,11.06
2012-09-06 00:00:00,21.47,25.87,17.24
2012-09-05 00:00:00,21.81,31,10.55
2012-09-04 00:00:00,22.91,31.34,14.36
2012-09-03 00:00:00,22.9,30.38,13.17
2012-09-02 00:00:00,24.18,31.31,14.22
2012-09-01 00:00:00,25.95,31.46,21.58
2012-08-31 00:00:00,23.66,32.78,13.25
2012-08-30 00:00:00,20.49,30.88,9.39
2012-08-29 00:00:00,17.87,28.91,5.89
2012-08-28 00:00:00,18.2,26.51,9.85
2012-08-27 00:00:00,19.57,26.05,13.89
2012-08-26 00:00:00,26.22,36.37,15.64
2012-08-25 00:00:00,26.81,37.45,15.79
2012-08-24 00:00:00,27.08,39.23,16.76
2012-08-23 00:00:00,26.15,37.8,15.72
2012-08-22 00:00:00,24.89,36.55,12.29
2012-08-21 00:00:00,24.07,36.09,12.32
2012-08-20 00:00:00,21.84,33.45,9.43
2012-08-19 00:00:00,21.17,30.52,10.57
2012-08-18 00:00:00,21.77,30.13,12.58
2012-08-17 00:00:00,21.38,30.45,11
2012-08-16 00:00:00,21.66,31.33,12.22
2012-08-15 00:00:00,19.24,28.54,8.21
2012-08-14 00:00:00,18.59,27.87,8.85
2012-08-13 00:00:00,17.05,25.7,8.17
2012-08-12 00:00:00,17.1,23.14,8.83
2012-08-11 00:00:00,19.76,26.95,10.86
2012-08-10 00:00:00,20.38,28.26,13.58
2012-08-09 00:00:00,22.84,30.35,13.2
2012-08-08 00:00:00,23.61,31.7,14.28
2012-08-07 00:00:00,25.27,31.64,18.43
2012-08-06 00:00:00,27.56,36.31,19.43
2012-08-05 00:00:00,26.24,33.88,19.12
2012-08-04 00:00:00,25.67,34.29,18.15
2012-08-03 00:00:00,25.23,32.74,17.87
2012-08-02 00:00:00,24.45,31.22,17.05
2012-08-01 00:00:00,23.44,30.03,15.85
2012-07-31 00:00:00,23.31,29.82,17.32
2012-07-30 00:00:00,22.77,28.71,16.99
2012-07-29 00:00:00,25.05,33.1,19.63
2012-07-28 00:00:00,24.39,31.4,17.88
2012-07-27 00:00:00,22.96,29.52,19.18
2012-07-26 00:00:00,22.59,28.69,17.77
2012-07-25 00:00:00,21.47,26.52,18.93
2012-07-24 00:00:00,20.73,24.14,17.47
2012-07-23 00:00:00,22.14,29.7,14.15
2012-07-22 00:00:00,21.65,25.62,18.74
2012-07-21 00:00:00,24.47,32.21,15.27
2012-07-20 00:00:00,25.14,34.54,13.62
2012-07-19 00:00:00,21.73,31.43,10.42
2012-07-18 00:00:00,20.04,27.77,10.9
2012-07-17 00:00:00,18.92,26.6,9.9
2012-07-16 00:00:00,20.88,26.38,15.44
2012-07-15 00:00:00,23.77,30.08,18.15
2012-07-14 00:00:00,25.64,35.31,16.67
2012-07-13 00:00:00,24.41,31.45,15.21
2012-07-12 00:00:00,24.53,29.76,18.91
2012-07-11 00:00:00,26,33.81,17.27
2012-07-10 00:00:00,26.39,33.24,19.18
2012-07-09 00:00:00,27.96,36.53,17.21
2012-07-08 00:00:00,27.55,36.61,17.34
2012-07-07 00:00:00,26.16,34.2,16.81
2012-07-06 00:00:00,26.72,36.39,17.57
2012-07-05 00:00:00,25.46,35.13,13.68
2012-07-04 00:00:00,25.3,34.72,14.3
2012-07-03 00:00:00,25.44,32.47,17.86
2012-07-02 00:00:00,26.79,33.14,18.85
2012-07-01 00:00:00,26.84,34.37,18.97
2012-06-30 00:00:00,25.31,33.71,16.26
2012-06-29 00:00:00,23.28,31.99,14.51
2012-06-28 00:00:00,19.84,29.5,8.92
2012-06-27 00:00:00,18.72,27.16,8.83
2012-06-26 00:00:00,19.47,25.7,12.58
2012-06-25 00:00:00,24.79,31.37,17.77
2012-06-24 00:00:00,23.52,30.82,13.16
2012-06-23 00:00:00,24.13,30.52,17.5
2012-06-22 00:00:00,26.24,32.97,20.37
2012-06-21 00:00:00,26.17,35.06,17.25
2012-06-20 00:00:00,25.78,34.77,15.61
2012-06-19 00:00:00,25.34,33.6,15.98
2012-06-18 00:00:00,24.68,32.23,15.35
2012-06-17 00:00:00,23.9,31.85,14.72
2012-06-16 00:00:00,21.67,30.35,10.87
2012-06-15 00:00:00,20.28,28.94,11.4
2012-06-14 00:00:00,19.6,26.84,13.13
2012-06-13 00:00:00,21.55,27.98,15.81
2012-06-12 00:00:00,23.32,31.38,17.75
2012-06-11 00:00:00,22.6,30.17,17.53
2012-06-10 00:00:00,26.62,34.31,19.9
2012-06-09 00:00:00,26.74,34.6,18.44
2012-06-08 00:00:00,23.78,32.1,15.95
2012-06-07 00:00:00,19.8,29.08,10.91
2012-06-06 00:00:00,15.65,22.75,8.11
2012-06-05 00:00:00,17.62,21.36,14.25
2012-06-04 00:00:00,24.15,30.81,16.11
2012-06-03 00:00:00,22.83,31.07,14.92
2012-06-02 00:00:00,18.1,22.93,15.53
2012-06-01 00:00:00,19.58,24.39,14.04
2012-05-31 00:00:00,20.18,27.97,12.73
2012-05-30 00:00:00,17.63,25.84,11.12
2012-05-29 00:00:00,14.85,20.73,10.92
2012-05-28 00:00:00,15.21,23.36,8.73
2012-05-27 00:00:00,15.9,21.91,11.3
2012-05-26 00:00:00,15.63,21.79,8.35
2012-05-25 00:00:00,16.73,19.57,14.44
2012-05-24 00:00:00,17.88,25.37,15.37
2012-05-23 00:00:00,16.35,22.28,13.28
2012-05-22 00:00:00,17.26,21.69,13.32
2012-05-21 00:00:00,20.7,26.71,15.3
2012-05-20 00:00:00,19.19,27.39,10.74
2012-05-19 00:00:00,16.04,24.67,7.66
2012-05-18 00:00:00,12.52,18.62,5.55
2012-05-17 00:00:00,11.13,12.88,8.52
2012-05-16 00:00:00,13.73,18.38,11.65
2012-05-15 00:00:00,11.68,13.14,9.54
2012-05-14 00:00:00,8.99,9.75,7.88
2012-05-13 00:00:00,12.43,21.37,9.38
2012-05-12 00:00:00,22.78,32.08,13.18
2012-05-11 00:00:00,21.34,30.59,11.12
2012-05-10 00:00:00,19.06,27.41,9.06
2012-05-09 00:00:00,16.63,24.6,7.56
2012-05-08 00:00:00,16.52,22.48,12.24
2012-05-07 00:00:00,19.36,27.48,14.26
2012-05-06 00:00:00,20.96,27.59,13.06
2012-05-05 00:00:00,19.24,26.45,11.58
2012-05-04 00:00:00,19.81,25.93,13.99
2012-05-03 00:00:00,22.46,31.37,12.95
2012-05-02 00:00:00,23.42,32.31,12.89
2012-05-01 00:00:00,22.56,32.33,12.25
2012-04-30 00:00:00,22.58,31.71,14.63
2012-04-29 00:00:00,22.01,30.42,11.6
2012-04-28 00:00:00,21.12,29.36,12.71
2012-04-27 00:00:00,18.63,27.71,9.87
2012-04-26 00:00:00,14.26,22.88,5.33
2012-04-25 00:00:00,12.32,16.49,7.33
2012-04-24 00:00:00,15.98,22.86,9.52
2012-04-23 00:00:00,14.58,21.33,11.4
2012-04-22 00:00:00,14.11,22.48,6.66
2012-04-21 00:00:00,13.22,19.13,7.85
2012-04-20 00:00:00,12.38,18.79,6.95
2012-04-19 00:00:00,10.8,17.47,3.97
2012-04-18 00:00:00,7.88,9.34,6.51
2012-04-17 00:00:00,9.35,12.32,7.2
2012-04-16 00:00:00,13.85,18.37,7.41
2012-04-15 00:00:00,12.14,16.43,9.34
2012-04-14 00:00:00,12.61,15.12,10.59
2012-04-13 00:00:00,12.71,21.45,3.77
2012-04-12 00:00:00,14.49,20.53,8.97
2012-04-11 00:00:00,13.21,21.48,6.05
2012-04-10 00:00:00,5.98,14.18,-2.46
2012-04-09 00:00:00,4.5,8.9,0.51
2012-04-08 00:00:00,8.33,13.41,4.38
2012-04-07 00:00:00,14.49,20.06,9.38
2012-04-06 00:00:00,15.32,18.51,12.76
2012-04-05 00:00:00,17.54,26.29,9.67
2012-04-04 00:00:00,17.08,25.67,10.18
2012-04-03 00:00:00,13.13,21.63,5.01
2012-04-02 00:00:00,6.46,15.63,-2.46
2012-04-01 00:00:00,6.4,11.47,-0.15
2012-03-31 00:00:00,12.76,21.08,6.39
2012-03-30 00:00:00,11.21,15.15,7.33
2012-03-29 00:00:00,14.49,22.66,4.37
2012-03-28 00:00:00,11.36,18.7,2.52
2012-03-27 00:00:00,7.71,17.05,-2.4
2012-03-26 00:00:00,10.98,16.92,4.71
2012-03-25 00:00:00,12.85,23.27,2.79
2012-03-24 00:00:00,12.62,23.49,1.64
2012-03-23 00:00:00,12.76,24.13,2.23
2012-03-22 00:00:00,10.59,22.1,-0.6
2012-03-21 00:00:00,10.32,20.04,0.22
2012-03-20 00:00:00,12.16,20.2,5.09
2012-03-19 00:00:00,14.27,23.04,5.97
2012-03-18 00:00:00,13.46,25.5,2.68
2012-03-17 00:00:00,10.78,23.05,-0.65
2012-03-16 00:00:00,6.69,17.18,-3.45
